"unnamed:_0.1","session_id","initiator","start_time","end_time","collaborate_primary","collaborate_secondary","independent_primary","independent_secondary","task_distribution","task_transition","independent_distraction","collaboration_on_distraction","modality","task_allo_and_plann","provision_of_handover_information","info_sharing_and_situ_assess","escalation","information_requesting","responding_to_request","agreement","comparison","unnamed:_0","utterance_id","conversation_id","text","duration","receiver","location","priority","communication_type","stage_based_on_num_of_student","stage_based_on_scenario"
514,149,"green",1239,1242,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
515,149,"green",1240.112,1241.672,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1702,229,72,"Shirley , has an IV going actually ?",1.56,"red","bed1","secondary","information requesting","2. four students",NA
516,149,"green",1243,1257,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
517,149,"red",1243,1255,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
518,149,"red",1243.682,1245.062,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1703,230,72,"Yes, it's just her fluids .",1.38,"green","bed1","secondary","responsing to request","2. four students",NA
519,149,"green",1244.982,1246.322,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"low",1704,231,72,"Lots of fluids , all right .",1.34,"red","bed1","secondary","agreement,information sharing","2. four students",NA
520,149,"red",1246.662,1248.002,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1705,232,72,"Do we need another pump ?",1.34,"green","bed1","secondary","information requesting","2. four students",NA
521,149,"yellow",1247.242,1249.562,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1770,297,79,"Okay, thank you.",2.32,"phone","phone","secondary",NA,"2. four students",NA
522,149,"green",1249.562,1250.542,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1706,233,72,"Another pump .",0.98,"red","bed1","secondary","responsing to request","2. four students",NA
523,149,"red",1253.622,1259.582,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,1,0,0,"low",1707,234,72,"Can you get the flush, you do the flush I'll do that . Does he have another canular access ?",5.96,"green","bed1","secondary","task allocation,information requesting","2. four students",NA
524,149,"yellow",1254,1255,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
525,149,"red",1256,1268,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
526,149,"yellow",1256,1256,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
527,149,"yellow",1257,1260,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
528,149,"green",1258,1268,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
529,149,"blue",1259.782,1260.482,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1777,304,81,"Oh, God.",0.7,"blue","bed1","secondary",NA,"2. four students",NA
530,149,"green",1259.922,1262.242,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1708,235,72,"Doesn't look like. She only has this one .",2.32,"red","bed1","secondary","responsing to request","2. four students",NA
531,149,"yellow",1261,1261,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
532,149,"yellow",1262,1287,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA
533,149,"yellow",1262.682,1269.322,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1778,305,82,"Okay Bailey I'm just going to do your post-op checks okay? I'm just going to look for some details.",6.64,"patient","bed2","secondary",NA,"2. four students",NA
534,149,"red",1263.082,1266.522,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,1,0,0,"low",1709,236,72,"Great, so I think we probably have to , can we stop that ?",3.44,"green","bed1","secondary","information requesting,information sharing","2. four students",NA
535,149,"green",1269,1270,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
536,149,"red",1269,1271,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
537,149,"green",1271,1271,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
538,149,"green",1271.232,1274.832,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1710,237,72,"Yes, we'll get to you in two minutes. Yes. This is.",3.6,"relative","bed1","secondary",NA,"2. four students",NA
539,149,"green",1272,1276,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
540,149,"red",1272,1276,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
541,149,"green",1275.552,1277.542,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,0,"low",1711,238,72,"Oh, I got the wrong one .",1.99,"red","bed1","secondary","information sharing","2. four students",NA
542,149,"blue",1276,1279,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
543,149,"green",1277,1277,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
544,149,"red",1277,1277,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
545,149,"green",1278,1279,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
546,149,"red",1278,1281,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
547,149,"blue",1280,1358,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
548,149,"green",1280,1281,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
549,149,"red",1280.362,1285.792,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,1,0,0,"low",1712,239,72,"It's a burette , do we not have normal ? Do we not have normal ? God.",5.43,"green","bed1","secondary","information requesting,information sharing","2. four students",NA
550,149,"green",1282,1285,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
551,149,"red",1282,1287,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
552,149,"green",1286,1287,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
553,149,"blue",1286.432,1290.512,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1785,312,85,"Could you put me through to Ruth's doctor again?",4.08,"phone","phone","secondary",NA,"2. four students",NA
554,149,"green",1288,1289,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
555,149,"red",1288,1289,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
556,149,"yellow",1288,1289,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA
557,149,"green",1290,1298,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
558,149,"red",1290,1296,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
559,149,"yellow",1290,1294.222,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,82,NA,NA,NA,NA,NA,NA,NA,NA
560,149,"yellow",1291.982,1294.222,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1779,306,82,"I'm just going to check the site, okay Bailey?",2.24,"patient","bed2","secondary",NA,"2. four students",NA
561,149,"blue",1292.052,1294.542,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1786,313,85,"Ruth Jenkins. Yes.",2.49,"phone","phone","secondary",NA,"2. four students",NA
559,149,"yellow",1294.222,1370.582,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
562,149,"red",1297,1299,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
563,149,"green",1299,1302,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
564,149,"red",1300,1315,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
565,149,"blue",1302.202,1311.352,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1787,314,85,"Hi, I just did a full set of obs on her, her oxygen is 89%. Yes, I might pop on some oxygen if you. Have you? Yes.",9.15,"phone","phone","secondary",NA,"2. four students",NA
566,149,"green",1303,1305,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
567,149,"green",1306,1307,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
568,149,"green",1308,1315,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
569,149,"red",1308.502,1312.182,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,1,0,"low",1713,240,72,"Okay the flush and the alcohol , do you have the alcohol as well ?",3.68,"green","bed1","secondary","responsing to request,information requesting","2. four students",NA
570,149,"green",1314.482,1316.702,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1714,241,72,"I don't have the alcohol swabs .",2.22,"red","bed1","secondary","responsing to request","2. four students",NA
571,149,"blue",1314.552,1322.492,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1788,315,85,"Oh, yes I think she is. Okay, I'll call MET.",7.94,"phone","phone","secondary",NA,"2. four students",NA
572,149,"green",1316,1319,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
573,149,"red",1316,1320,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
574,149,"red",1316.502,1318.742,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,0,"low",1715,242,72,"Just put it there, do you want to go get it quickly ?",2.24,"green","bed1","secondary","task allocation","2. four students",NA
575,149,"green",1318.322,1318.942,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1716,243,72,"Yes, I'll go .",0.62,"red","bed1","secondary","agreement","2. four students",NA
576,149,"green",1320,1320,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
577,149,"red",1320.902,1321.782,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1717,244,72,"Okay .",0.88,"green","bed1","secondary","agreement","2. four students",NA
578,149,"green",1321,1334,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
579,149,"red",1321,1326,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
580,149,"blue",1324.382,1325.682,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1789,316,85,"Okay, cool.",1.3,"phone","phone","secondary",NA,"2. four students",NA
581,149,"red",1327,1336,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
582,149,"green",1331.422,1335.562,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1718,245,72,"Could I stop the infusion? How do we do that ? Do we.",4.14,"red","bed1","secondary","information requesting","2. four students",NA
583,149,"green",1335,1336,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
584,149,"green",1337,1341,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
585,149,"red",1337,1341,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
586,149,"blue",1340.842,1345.122,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1790,317,85,"Just wondering if I could call a MET call on Ruby Jenkins. Just calling a MET call.",4.28,"phone","phone","secondary",NA,"2. four students",NA
587,149,"green",1342,1344,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
588,149,"red",1342,1344,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
589,149,"red",1343.142,1345.982,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,1,0,0,"low",1719,246,72,"And you take it off , did you take that off from there ?",2.84,"green","bed1","secondary","task allocation,information requesting","2. four students",NA
590,149,"green",1344.402,1346.842,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,1,"low",1720,247,72,"Yes . Can I ?",2.44,"red","bed1","secondary","agreement,information requesting","2. four students",NA
591,149,"green",1345,1370,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
592,149,"red",1345,1345,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
593,149,"red",1346,1370,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
594,149,"blue",1348.902,1352.282,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1791,318,85,"Ward 40.",3.38,"phone","phone","secondary",NA,"2. four students",NA
595,149,"red",1352.482,1353.322,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1721,248,72,"Okay, good .",0.84,"green","bed1","secondary","agreement","2. four students",NA
596,149,"blue",1358.102,1365.162,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1792,319,85,"Her oxygen's really low so I just called a MET call on her and I'll put on some.",7.06,"phone","phone","secondary",NA,"2. four students",NA
597,149,"blue",1359,1363,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
598,149,"green",1360.722,1361.282,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1722,249,72,"All right .",0.56,"red","bed1","secondary","agreement","2. four students",NA
599,149,"blue",1364,1365.162,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA
599,149,"blue",1365.162,1375.382,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
600,149,"yellow",1370.582,1372.882,0,0,0,0,0,0,0,0,"dialogue",0,0,0,1,0,0,0,"low",1793,320,86,"Can someone double check meds for me if that's cool ?",2.3,"red,green","bed1","secondary","escalation","2. four students",NA
559,149,"yellow",1370.582,1371,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA
601,149,"green",1371,1374,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
602,149,"red",1371,1371,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
604,149,"yellow",1372,1374,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA
603,149,"red",1372,1412,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
605,149,"red",1372.922,1376.302,0,0,0,0,0,0,0,0,"dialogue",1,0,1,0,0,0,0,"low",1794,321,86,"Wait, we're just adjusting the IV and then I'll come with you .",3.38,"yellow","bed1","secondary","task allocation,information sharing","2. four students",NA
603,149,"red",1372.922,1376.302,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA
606,149,"green",1375,1379,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
607,149,"yellow",1375,1378,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
608,149,"blue",1375.382,1380.402,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1795,322,87,"I'm just putting some oxygen on you Ruth because your oxygen is really low. Okay.",5.02,"patient","bed4","primary",NA,"2. four students",NA
599,149,"blue",1375.382,1380.402,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA
609,149,"yellow",1379,1379,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
610,149,"green",1380,1428,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
611,149,"yellow",1380,1381,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
599,149,"blue",1380.402,1408.722,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
612,149,"yellow",1382,1524,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA
613,149,"blue",1408.722,1438.392,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1796,323,88,"Yes, for Ruth Jenkins. Yes. Hi, good. How are you? I'm Shi, Ruth's nurse. So, she just came back from a surgery right total hip replacement. She's fine after surgery and just did her obs and her oxygen's just dropped. Just put on some oxygen for her. The facemask is on six litres, should I pump that.",29.67,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
599,149,"blue",1408.722,1427,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
614,149,"red",1413,1427,0,0,0,1,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
615,149,"red",1424.942,1429.932,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1723,250,72,"How do you get it to, general ward A? select ?",4.99,"green","bed1","secondary","information requesting","3. four students plus a doctor",NA
616,149,"blue",1428,1428,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
617,149,"red",1428,1428,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
618,149,"blue",1429,1470,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
619,149,"green",1429,1457,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
620,149,"red",1429,1436,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
621,149,"green",1429.362,1430.982,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1724,251,72,"Wait, wait. Yes, trial select .",1.62,"red","bed1","secondary","responsing to request","3. four students plus a doctor",NA
622,149,"red",1429.932,1433.592,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,1,"low",1725,252,72,"Okay , but that's not what we need, right ?",3.66,"green","bed1","secondary","agreement,information requesting","3. four students plus a doctor",NA
623,149,"green",1433.242,1434.222,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1726,253,72,"That's how you want to change it .",0.98,"red","bed1","secondary","responsing to request","3. four students plus a doctor",NA
624,149,"red",1437,1470,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
625,149,"green",1439.402,1441.682,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1727,254,72,"Sorry, sorry. What is it you want ?",2.28,"red","bed1","secondary","information requesting","3. four students plus a doctor",NA
626,149,"red",1440.462,1443.752,0,0,0,0,0,0,0,0,"dialogue",1,0,0,0,0,0,0,"low",1728,255,72,"I need to go back, Ceftriaxone one gram .",3.29,"green","bed1","secondary","task allocation","3. four students plus a doctor",NA
627,149,"green",1443.512,1445.252,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1729,256,72,"Oh, you want to change it to ceftriaxone , all right .",1.74,"red","bed1","secondary","agreement,checking-back","3. four students plus a doctor",NA
628,149,"red",1444.912,1445.182,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1730,257,72,"Yes .",0.27,"green","bed1","secondary","agreement","3. four students plus a doctor",NA
629,149,"green",1446.542,1447.262,0,0,0,0,0,0,0,0,"dialogue",0,0,1,0,0,0,1,"low",1731,258,72,"Yes , I did the flush .",0.72,"red","bed1","secondary","agreement,information sharing","3. four students plus a doctor",NA
630,149,"red",1446.992,1448.182,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1732,259,72,"Okay, thank you .",1.19,"green","bed1","secondary","agreement","3. four students plus a doctor",NA
631,149,"blue",1447.342,1447.862,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1797,324,88,"Yes.",0.52,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
632,149,"green",1448.712,1449.262,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,1,"low",1733,260,72,"All right .",0.55,"red","bed1","secondary","agreement","3. four students plus a doctor",NA
633,149,"green",1458,1462,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
634,149,"blue",1460.242,1473.682,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1798,325,88,"Theatre for a right total hip replacement. Yes. The oxygen and the blood pressure is a bit low as well, 90 over 42. Everything else. Yes.",13.44,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
635,149,"red",1460.862,1461.902,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1734,261,72,"Did you get it ?",1.04,"green","bed1","secondary","information requesting","3. four students plus a doctor",NA
636,149,"green",1462.902,1463.502,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1735,262,72,"No .",0.6,"red","bed1","secondary","responsing to request","3. four students plus a doctor",NA
637,149,"green",1463,1483.902,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
638,149,"red",1463.182,1464.642,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1736,263,72,"How did you go ?",1.46,"green","bed1","secondary","information requesting","3. four students plus a doctor",NA
639,149,"green",1470.502,1472.612,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1737,264,72,"Second option is . Wait, wait, wait.",2.11,"red","bed1","secondary","responsing to request","3. four students plus a doctor",NA
640,149,"blue",1471,1476,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
641,149,"red",1471,1475,0,0,0,0,1,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
642,149,"red",1473.462,1476.482,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,1,0,0,"low",1738,265,72,"Would you restart it ? No, don't go .",3.02,"green","bed1","secondary","disagreement,information requesting","3. four students plus a doctor",NA
643,149,"red",1476,1476.482,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA
643,149,"red",1476.482,1492.142,0,0,1,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
644,149,"blue",1477,1478,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
645,149,"blue",1477.432,1481.772,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,0,0,"low",1799,326,88,"And she's supposed to have some morphine due. Okay.",4.34,"doctor","bed4","primary",NA,"3. four students plus a doctor",NA
646,149,"blue",1479,1480,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
647,149,"blue",1481,1481,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
648,149,"blue",1482,1482,0,0,0,0,0,1,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,-100,NA,NA,NA,NA,NA,NA,NA,NA
649,149,"green",1482.782,1483.902,0,0,0,0,0,0,0,0,"dialogue",0,0,0,0,0,1,0,"low",1739,266,72,"Press and hold .",1.12,"red","bed1","secondary","responsing to request","3. four students plus a doctor",NA
650,149,"blue",1483,1484,0,1,0,0,0,0,0,0,"location",0,0,0,0,0,0,0,"low",NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA
